replay_id,rank_tier,team_color,won,avg_boost,time_zero_boost,time_offensive_third,time_defensive_third,demos_inflicted,demos_taken,shots,goals,shooting_pct
a947e99b-9db5-457e-b21d-cdaf2ac0bdd1,platinum-1,blue,1,189.16,66.1,213.21,476.55,3,2,2,2,100.0
a947e99b-9db5-457e-b21d-cdaf2ac0bdd1,platinum-1,orange,0,154.42,83.62,229.37,485.69,2,3,6,1,16.666666
c8a539dc-a5ff-4472-9e39-26595ebc761f,platinum-1,blue,1,135.75,130.95,192.11,615.34,2,1,10,5,50.0
c8a539dc-a5ff-4472-9e39-26595ebc761f,platinum-1,orange,0,139.53,129.2,245.1,572.97,1,2,11,3,27.272728
84a77892-1888-422d-a617-9694eab8a7e4,platinum-1,blue,1,156.94,124.02,250.35,635.45996,6,5,6,2,33.333332
84a77892-1888-422d-a617-9694eab8a7e4,platinum-1,orange,0,156.67,169.85,280.06,622.75,5,6,2,1,50.0
1cc80698-3ed4-4623-b2c3-c33b6fa2e1bb,platinum-1,blue,0,148.11,119.990005,174.46999,582.61,1,1,8,2,25.0
1cc80698-3ed4-4623-b2c3-c33b6fa2e1bb,platinum-1,orange,1,133.68001,153.69,225.04001,497.49,1,1,8,3,37.5
f890dae6-5c8c-419b-a58e-bc6ada759c8a,platinum-1,blue,1,144.9,123.560005,189.18,564.16003,3,1,7,4,57.142857
f890dae6-5c8c-419b-a58e-bc6ada759c8a,platinum-1,orange,0,152.34,112.74,140.16,641.39,1,3,5,3,60.0
fc693bed-ab45-4bcf-95b2-aaa3ddae2db2,platinum-1,blue,0,115.58,215.06999,232.00002,498.56998,3,2,4,2,50.0
fc693bed-ab45-4bcf-95b2-aaa3ddae2db2,platinum-1,orange,1,151.63,205.54999,230.12,516.61,2,3,6,4,66.666664
d5d86a0b-74d8-4e77-b817-c21245e06c42,platinum-1,blue,0,144.03,80.979996,150.11,664.02,2,0,3,3,100.0
d5d86a0b-74d8-4e77-b817-c21245e06c42,platinum-1,orange,1,131.81,140.01999,263.57,498.51,0,2,9,4,44.444443
08337a33-d369-480d-a888-9d05f942bb17,platinum-1,blue,1,143.0,127.520004,185.51001,495.40002,1,0,8,5,62.5
08337a33-d369-480d-a888-9d05f942bb17,platinum-1,orange,0,168.82,89.119995,136.66,535.16003,0,1,2,2,100.0
741914c7-03a8-4686-b0ed-c66bf936419c,platinum-1,blue,1,150.73999,101.850006,264.68,509.58002,1,6,7,4,57.142857
741914c7-03a8-4686-b0ed-c66bf936419c,platinum-1,orange,0,133.36,84.7,158.94,639.1,6,1,4,3,75.0
894c2f05-09fb-4c41-afd0-f103b16ccec5,platinum-1,blue,1,152.31,125.92999,132.17,644.6,1,3,5,3,60.0
894c2f05-09fb-4c41-afd0-f103b16ccec5,platinum-1,orange,0,168.51,71.39,247.22,475.26,3,1,8,2,25.0
96c74fc7-fe57-464d-bed1-fb11a6fedda9,platinum-1,blue,1,156.67,82.04,196.84,329.68,1,0,6,5,83.333336
96c74fc7-fe57-464d-bed1-fb11a6fedda9,platinum-1,orange,0,144.25,72.19,54.45,498.17,0,1,2,2,100.0
241cc81f-b9d3-45c6-8362-c621eb297d25,platinum-1,blue,0,129.78,104.81,155.27,651.27,1,2,5,3,60.0
241cc81f-b9d3-45c6-8362-c621eb297d25,platinum-1,orange,1,150.91,107.770004,273.39,558.57,2,1,10,4,40.0
133478c5-4b2c-4c8c-beb6-eb03e45f763f,platinum-1,blue,1,161.43,25.38,27.31,234.65,0,3,3,3,100.0
133478c5-4b2c-4c8c-beb6-eb03e45f763f,platinum-1,orange,0,147.73,37.58,84.97,154.1,3,0,2,0,0.0
cb66720c-9d24-4cbd-a41a-4ca22b26f5c5,platinum-1,blue,0,148.45,123.35,211.07,544.32,2,4,5,2,40.0
cb66720c-9d24-4cbd-a41a-4ca22b26f5c5,platinum-1,orange,1,163.19,54.56,149.82999,630.45,4,2,7,5,71.42857
d7572466-fa59-4b37-a862-3be56b135005,platinum-1,blue,1,151.78,83.79,240.32,416.28,1,5,5,2,40.0
d7572466-fa59-4b37-a862-3be56b135005,platinum-1,orange,0,149.08,132.16,171.59,511.52002,5,1,5,0,0.0
0f94b70b-f84b-4751-bda8-06c4e4d1e169,platinum-1,blue,1,158.56,86.85,185.5,656.02,1,2,6,3,50.0
0f94b70b-f84b-4751-bda8-06c4e4d1e169,platinum-1,orange,0,152.98999,127.619995,232.64,582.29004,2,1,6,2,33.333332
a7317fe6-6202-4821-a821-5ac6206700fc,platinum-1,blue,1,154.57,29.119999,142.44,139.0,1,0,7,4,57.142857
a7317fe6-6202-4821-a821-5ac6206700fc,platinum-1,orange,0,126.19,36.28,6.01,291.74,0,1,0,0,0.0
80c2e462-5faf-469a-9b30-0055caab9372,platinum-1,blue,1,158.69,100.67,261.16,489.72998,1,0,7,3,42.857143
80c2e462-5faf-469a-9b30-0055caab9372,platinum-1,orange,0,138.31,117.92,171.44,592.93,0,1,4,2,50.0
41b99479-9219-44fe-8f42-6470d74d3ea5,platinum-1,blue,0,155.1,130.99,244.25,527.44995,1,1,12,2,16.666666
41b99479-9219-44fe-8f42-6470d74d3ea5,platinum-1,orange,1,155.57,106.76,120.850006,716.78,1,1,4,3,75.0
166906fc-d358-460a-babe-7e986e42c361,platinum-1,blue,0,147.17,122.62,170.28,519.32996,1,2,2,0,0.0
166906fc-d358-460a-babe-7e986e42c361,platinum-1,orange,1,160.92,80.04,208.68001,402.74,2,1,2,1,50.0
e53d269d-21e2-457b-a105-b2987e97ec4a,platinum-1,blue,0,128.15,169.71,315.7,492.59003,1,2,8,3,37.5
e53d269d-21e2-457b-a105-b2987e97ec4a,platinum-1,orange,1,142.61,173.02,209.16,626.54004,2,1,5,5,100.0
b1d80f0b-bfc1-486f-ba1b-09cba119b05e,platinum-1,blue,1,152.84,83.259995,161.34,481.62,0,0,4,4,100.0
b1d80f0b-bfc1-486f-ba1b-09cba119b05e,platinum-1,orange,0,139.62,103.520004,171.95999,506.53998,0,0,4,2,50.0
53cf3d2e-5e30-46b5-94b3-8eccd5954e0f,platinum-1,blue,1,174.56,68.69,248.46,409.51,1,2,6,4,66.666664
53cf3d2e-5e30-46b5-94b3-8eccd5954e0f,platinum-1,orange,0,157.2,66.64,142.37,563.92,2,1,1,0,0.0
d6a3f887-5c8b-4b31-aaa2-7b488e669328,platinum-1,blue,1,152.6,146.63,187.51,483.53998,2,1,5,1,20.0
d6a3f887-5c8b-4b31-aaa2-7b488e669328,platinum-1,orange,0,180.53,46.36,198.56,438.65997,1,2,2,0,0.0
5f952c60-5e64-4c9a-81d9-9d8e30c9276f,platinum-1,blue,0,128.74,222.07,147.87,514.75,0,4,2,1,50.0
5f952c60-5e64-4c9a-81d9-9d8e30c9276f,platinum-1,orange,1,152.73,102.36,250.84,459.81998,4,0,9,7,77.77778
0becb5ce-1476-4c59-b13d-964111913305,platinum-1,blue,1,140.83,202.06999,290.98,435.32,5,1,9,3,33.333332
0becb5ce-1476-4c59-b13d-964111913305,platinum-1,orange,0,149.28,161.05,166.98,577.33997,1,5,5,1,20.0
0ced5cf6-44bd-4dff-b6d4-fa69bef01dad,platinum-1,blue,0,161.67,110.86,209.12,546.78,2,3,8,3,37.5
0ced5cf6-44bd-4dff-b6d4-fa69bef01dad,platinum-1,orange,1,154.45,125.82001,191.26001,597.06,3,2,5,4,80.0
fa07197a-d7a1-48fd-922d-22a71b8e00ad,platinum-1,blue,1,132.51999,223.1,236.43,599.42,1,1,9,4,44.444443
fa07197a-d7a1-48fd-922d-22a71b8e00ad,platinum-1,orange,0,145.72,124.46,262.15002,519.19,1,1,1,3,300.0
2e3e44d2-7ce8-4bd8-8cb3-b205a9251d26,platinum-1,blue,1,146.29999,160.39001,325.28,506.45,5,2,9,5,55.555557
2e3e44d2-7ce8-4bd8-8cb3-b205a9251d26,platinum-1,orange,0,158.48001,109.03,182.71,628.68,2,5,6,3,50.0
a4040836-a124-41ec-9f3d-3f31cf109198,platinum-1,blue,1,164.45,72.45,293.65,429.18,3,0,8,5,62.5
a4040836-a124-41ec-9f3d-3f31cf109198,platinum-1,orange,0,112.770004,164.14,174.09999,598.84,0,3,3,0,0.0
791cc996-3f3d-459a-8556-5e8b007a3946,platinum-1,blue,0,144.09999,143.23999,166.82999,620.31006,2,4,5,1,20.0
791cc996-3f3d-459a-8556-5e8b007a3946,platinum-1,orange,1,167.0,69.369995,248.35999,513.11,4,2,7,4,57.142857
54e555db-2d9e-464b-8602-0a0c9ba806bb,platinum-1,blue,0,164.16,86.74,180.85,749.76,1,0,8,5,62.5
54e555db-2d9e-464b-8602-0a0c9ba806bb,platinum-1,orange,1,156.35,112.159996,247.48001,654.66003,0,1,12,7,58.333332
33da474a-97f8-410b-8c6c-e88ec6c5abdf,platinum-1,blue,1,153.41,109.84,317.94,459.33997,2,1,9,5,55.555557
33da474a-97f8-410b-8c6c-e88ec6c5abdf,platinum-1,orange,0,144.20999,142.41,135.56,710.75,1,2,7,3,42.857143
d77055f8-c02b-4beb-bd39-d69174b713f9,platinum-1,blue,1,158.34,82.3,265.16,524.37,2,1,10,4,40.0
d77055f8-c02b-4beb-bd39-d69174b713f9,platinum-1,orange,0,148.31,159.98,125.86,751.32,1,2,5,3,60.0
20d74cd7-4e82-47c0-83fb-455501c8d3af,platinum-1,blue,0,131.73,183.52,236.68,588.03,2,1,6,3,50.0
20d74cd7-4e82-47c0-83fb-455501c8d3af,platinum-1,orange,1,152.54001,90.439995,250.51001,577.67004,1,2,8,5,62.5
1247431a-cd16-429d-a6ce-27706a55d46d,platinum-1,blue,0,143.26,156.94,171.08,627.84,1,0,7,2,28.571428
1247431a-cd16-429d-a6ce-27706a55d46d,platinum-1,orange,1,179.74,31.59,197.85,588.43,0,1,8,3,37.5
c00a5fd3-db38-4a48-865d-41ceee36a867,platinum-1,blue,0,146.14,119.14,176.15,632.74,2,1,6,3,50.0
c00a5fd3-db38-4a48-865d-41ceee36a867,platinum-1,orange,1,146.56,184.69,261.99,526.99,1,2,8,5,62.5
8993a685-b6ca-4e8e-802e-c5cba3dacb69,platinum-1,blue,0,156.68,117.28999,191.17001,468.15002,0,1,6,0,0.0
8993a685-b6ca-4e8e-802e-c5cba3dacb69,platinum-1,orange,1,149.51999,84.74,210.25,444.00998,1,0,4,2,50.0
f2bacbad-6d5e-4659-bbf5-1e28b567b41d,platinum-1,blue,0,152.74,182.01,138.98,650.22,3,0,1,1,100.0
f2bacbad-6d5e-4659-bbf5-1e28b567b41d,platinum-1,orange,1,131.33,204.67001,222.76999,472.45,0,3,6,3,50.0
dcf3cb90-958c-4231-9d60-9f03581bb2bc,platinum-1,blue,1,129.68001,272.16998,367.96002,630.35004,4,4,5,2,40.0
dcf3cb90-958c-4231-9d60-9f03581bb2bc,platinum-1,orange,0,148.34,152.75,271.03998,733.57,4,4,7,1,14.285714
b714bfd2-ba8b-4ea7-b825-eaf0c9fddc72,platinum-1,blue,0,156.13,92.89,235.52002,540.54,2,0,6,3,50.0
b714bfd2-ba8b-4ea7-b825-eaf0c9fddc72,platinum-1,orange,1,162.0,72.53,175.31,634.42,0,2,7,4,57.142857
51e74f31-ab52-49c7-8e7f-3965c74f40b5,platinum-1,blue,1,143.06,91.61,194.01,588.84,3,1,5,4,80.0
51e74f31-ab52-49c7-8e7f-3965c74f40b5,platinum-1,orange,0,163.31,72.15,204.78,535.57,1,3,5,3,60.0
b478c1c3-ea2e-4b49-ab9d-fbd90e90ce40,platinum-1,blue,1,166.34,91.46,230.46,541.44,0,2,4,2,50.0
b478c1c3-ea2e-4b49-ab9d-fbd90e90ce40,platinum-1,orange,0,155.66,86.32,286.61,467.28003,2,0,5,1,20.0
49bfdcc0-22b8-4ab5-a4f2-3f52cb09efff,platinum-1,blue,0,147.18001,162.98,153.39,534.8,1,0,4,0,0.0
49bfdcc0-22b8-4ab5-a4f2-3f52cb09efff,platinum-1,orange,1,171.65001,61.66,242.73999,372.17,0,1,5,1,20.0
3140cba1-e73a-4ff2-a5e0-88214aac9637,platinum-1,blue,1,162.33,127.939995,237.59,470.81,1,0,7,5,71.42857
3140cba1-e73a-4ff2-a5e0-88214aac9637,platinum-1,orange,0,144.36,116.17,135.25,617.53,0,1,5,3,60.0
ecb6d7ba-28a3-4ca6-b8aa-978403bb70b8,platinum-1,blue,0,143.27,92.56,114.22,487.96002,1,2,3,2,66.666664
ecb6d7ba-28a3-4ca6-b8aa-978403bb70b8,platinum-1,orange,1,159.73001,113.01,336.88,426.59998,2,1,6,3,50.0
849bb698-6746-45c3-8297-23ca8a0153e6,platinum-1,blue,1,155.09,150.94,236.38998,519.64,3,0,10,5,50.0
849bb698-6746-45c3-8297-23ca8a0153e6,platinum-1,orange,0,139.75,130.68001,205.59001,611.87,0,3,7,2,28.571428
7758cd43-ac75-4ec5-83a2-322c1a5ea59c,platinum-1,blue,1,148.59,92.47,182.12,257.49,0,1,4,4,100.0
7758cd43-ac75-4ec5-83a2-322c1a5ea59c,platinum-1,orange,0,123.65001,160.54999,104.59,418.93,1,0,2,0,0.0
f9636569-0e7b-4e72-86ea-735e52b4a1c6,platinum-1,blue,0,167.43,87.990005,187.88,528.48,0,2,5,1,20.0
f9636569-0e7b-4e72-86ea-735e52b4a1c6,platinum-1,orange,1,151.65001,65.04,198.58,511.95,2,0,7,3,42.857143
a3d84ccd-280b-43a4-a14f-f95a5d935eb9,platinum-1,blue,0,145.15,133.97,196.94,602.12,0,0,5,3,60.0
a3d84ccd-280b-43a4-a14f-f95a5d935eb9,platinum-1,orange,1,145.78,153.23999,243.5,509.94,0,0,10,4,40.0
f862c7e2-3937-4d19-ac9d-01239e921add,platinum-1,blue,0,156.18,152.48,290.32,645.82996,1,0,10,3,30.0
f862c7e2-3937-4d19-ac9d-01239e921add,platinum-1,orange,1,159.15,141.13,241.07,766.65,0,1,8,4,50.0
d7896b12-eaef-4ab8-b6a4-572a0c7d785d,platinum-1,blue,0,175.46,61.739998,116.020004,671.85,0,4,5,1,20.0
d7896b12-eaef-4ab8-b6a4-572a0c7d785d,platinum-1,orange,1,151.17,129.54001,290.53003,409.24,4,0,6,3,50.0
2d1da0a2-891d-4407-aa69-67ba38c10dc5,platinum-1,blue,0,140.08,149.08,218.54001,680.07,5,1,6,3,50.0
2d1da0a2-891d-4407-aa69-67ba38c10dc5,platinum-1,orange,1,152.32,124.31999,245.44,591.26,1,5,5,4,80.0
66a1414d-1111-43c8-9f58-72d98bf1d74d,platinum-1,blue,0,161.33,117.82,210.06,817.05994,1,1,7,4,57.142857
66a1414d-1111-43c8-9f58-72d98bf1d74d,platinum-1,orange,1,136.63,220.43999,202.35,736.98,1,1,8,5,62.5
f9758393-fbb3-4400-929e-7bc90fe80700,platinum-1,blue,1,154.25,88.82,203.15001,571.12,1,3,6,3,50.0
f9758393-fbb3-4400-929e-7bc90fe80700,platinum-1,orange,0,133.44,154.85,221.8,501.08997,3,1,4,2,50.0
3dc99514-fc92-4ed4-9e24-39989b18f4e4,platinum-1,blue,1,113.990005,241.90001,236.51001,577.01,1,3,10,5,50.0
3dc99514-fc92-4ed4-9e24-39989b18f4e4,platinum-1,orange,0,146.29001,159.65999,214.94,640.59,3,1,7,4,57.142857
d5405cfa-5c3c-44b6-9d85-709497cf47b0,platinum-1,blue,1,119.58,195.67001,205.33,492.84998,2,3,8,4,50.0
d5405cfa-5c3c-44b6-9d85-709497cf47b0,platinum-1,orange,0,167.70999,95.8,171.24,543.88,3,2,4,2,50.0
e2d1a60c-fc93-468a-8872-216d048dbe78,platinum-1,blue,1,140.72,72.44,144.62,235.03,0,0,7,4,57.142857
e2d1a60c-fc93-468a-8872-216d048dbe78,platinum-1,orange,0,142.75,47.91,60.239998,370.13,0,0,1,0,0.0
8ad5f8ba-eae8-4a44-8e92-26cada87fa16,platinum-1,blue,0,135.68,155.33,236.45,481.16998,4,2,5,1,20.0
8ad5f8ba-eae8-4a44-8e92-26cada87fa16,platinum-1,orange,1,171.84999,101.74,222.47,518.12,2,4,8,3,37.5
38d0bd3a-0593-4470-b47a-d303275e185d,platinum-1,blue,0,142.37,490.2,774.56,1884.6799,7,5,19,2,10.526316
38d0bd3a-0593-4470-b47a-d303275e185d,platinum-1,orange,1,133.83,609.74,771.02997,1883.61,5,7,19,3,15.789474
ceaf06cd-1730-4fa8-bf82-18e00abdb595,platinum-1,blue,1,137.54,129.87,165.99,538.33,0,1,1,1,100.0
ceaf06cd-1730-4fa8-bf82-18e00abdb595,platinum-1,orange,0,167.55,148.0,265.39,372.27002,1,0,3,0,0.0
04d61c88-8abc-4478-857f-475b27cd1a0d,platinum-1,blue,1,156.45999,121.55,273.46,452.91,0,1,11,4,36.363636
04d61c88-8abc-4478-857f-475b27cd1a0d,platinum-1,orange,0,161.44,67.4,129.17,552.3,1,0,6,2,33.333332
949f91d4-a52e-4a6d-9705-917cbf5b24ab,platinum-1,blue,1,142.04001,132.70999,307.66998,431.96,1,0,9,4,44.444443
949f91d4-a52e-4a6d-9705-917cbf5b24ab,platinum-1,orange,0,141.47,131.5,165.27,618.11,0,1,1,1,100.0
dbe93094-fd78-4926-ab2d-cc0fb8c40923,platinum-1,blue,1,152.12,22.23,85.45,203.26999,1,0,6,4,66.666664
dbe93094-fd78-4926-ab2d-cc0fb8c40923,platinum-1,orange,0,152.54001,33.160004,40.72,244.31,0,1,1,0,0.0
47c82107-0ec1-4f7e-a0f3-824fea620c74,platinum-1,blue,0,126.490005,34.9,93.380005,163.09999,0,0,4,0,0.0
47c82107-0ec1-4f7e-a0f3-824fea620c74,platinum-1,orange,1,153.02,18.43,34.649998,273.75,0,0,3,3,100.0
324c802a-f760-4fe9-9e8e-1415552bbdaa,platinum-1,blue,1,157.19,97.84,207.07,592.81,3,4,9,4,44.444443
324c802a-f760-4fe9-9e8e-1415552bbdaa,platinum-1,orange,0,154.42,102.97,233.61002,548.36,4,3,7,3,42.857143
b25084b3-8190-471b-84fd-07c61fd90ed0,platinum-1,blue,0,153.03,80.159996,165.88,411.02002,2,2,1,0,0.0
b25084b3-8190-471b-84fd-07c61fd90ed0,platinum-1,orange,1,140.48,95.61,178.94,434.97998,2,2,8,4,50.0
8d77699b-0896-4263-82be-6e8712e0729d,platinum-1,blue,0,160.32,81.97,191.73,507.90002,0,0,7,1,14.285714
8d77699b-0896-4263-82be-6e8712e0729d,platinum-1,orange,1,148.87,104.479996,184.95001,551.52,0,0,7,3,42.857143
a7a31021-7dc0-4457-a8e5-fd79b731edc5,platinum-1,blue,0,153.42,126.049995,177.48999,585.02,1,0,0,0,0.0
a7a31021-7dc0-4457-a8e5-fd79b731edc5,platinum-1,orange,1,157.81,114.53,299.91,424.9,0,1,6,2,33.333332
ca0e2902-2bdf-449c-92cb-63a279928855,platinum-1,blue,0,170.23999,66.229996,151.45,550.77,2,3,5,1,20.0
ca0e2902-2bdf-449c-92cb-63a279928855,platinum-1,orange,1,135.23001,143.25,261.0,435.75,3,2,6,3,50.0
de1e657e-7b22-46f3-ad42-5f5313e7edcf,platinum-1,blue,0,134.74,167.01001,172.26001,428.11,1,1,0,0,0.0
de1e657e-7b22-46f3-ad42-5f5313e7edcf,platinum-1,orange,1,150.49,145.26,201.02,396.78998,1,1,5,3,60.0
b287521b-2b6c-4e59-b4ad-887ebf9afabd,platinum-1,blue,1,171.56,43.78,119.490005,201.40001,0,0,6,4,66.666664
b287521b-2b6c-4e59-b4ad-887ebf9afabd,platinum-1,orange,0,115.759995,58.769997,55.58,254.5,0,0,1,0,0.0
adc17b2f-f86d-4147-a58e-c41853aadc71,platinum-1,blue,1,164.46,119.24,174.2,541.39996,2,0,6,2,33.333332
adc17b2f-f86d-4147-a58e-c41853aadc71,platinum-1,orange,0,167.79001,69.81,259.31,454.38,0,2,8,1,12.5
d12f1c8f-f52a-4566-b2b8-208f9a8de0f3,platinum-1,blue,0,147.06,117.15,264.51,545.92,0,1,10,3,30.0
d12f1c8f-f52a-4566-b2b8-208f9a8de0f3,platinum-1,orange,1,150.16,129.89,157.75,700.94,1,0,10,4,40.0
8c76e4bb-4201-48e2-a1ee-50b318ccc354,platinum-1,blue,0,137.85,80.33,102.53,420.28,1,1,5,2,40.0
8c76e4bb-4201-48e2-a1ee-50b318ccc354,platinum-1,orange,1,145.70999,123.04,179.34,376.31,1,1,6,5,83.333336
3e5b37d3-8d7a-464d-a11c-1b877e91e8a5,platinum-1,blue,0,198.45001,109.87,217.60999,574.52,2,1,6,1,16.666666
3e5b37d3-8d7a-464d-a11c-1b877e91e8a5,platinum-1,orange,1,156.31999,112.48,189.73001,615.19,1,2,4,2,50.0
e1d33db0-a9ef-4026-8452-47618cb57ee7,platinum-1,blue,1,163.73999,59.91,199.94,311.08,9,2,6,3,50.0
e1d33db0-a9ef-4026-8452-47618cb57ee7,platinum-1,orange,0,150.17,91.43,99.59,432.53998,2,9,1,0,0.0
eeb5a655-33e2-4159-8853-190de5674eb1,platinum-1,blue,0,164.25,113.630005,282.84,562.4,4,1,9,2,22.222221
eeb5a655-33e2-4159-8853-190de5674eb1,platinum-1,orange,1,163.93,157.70999,234.26001,602.52,1,4,4,3,75.0
0262e68f-2b1e-440e-87c8-14c232aa2d77,platinum-1,blue,0,148.15001,388.72998,430.43,1079.97,3,0,13,1,7.6923075
0262e68f-2b1e-440e-87c8-14c232aa2d77,platinum-1,orange,1,152.68,239.29,432.34,1014.06995,0,3,10,2,20.0
fb897b86-6a39-4404-a59f-903298396ee9,platinum-1,blue,1,166.32,95.95,234.37,546.46,4,0,8,4,50.0
fb897b86-6a39-4404-a59f-903298396ee9,platinum-1,orange,0,136.49,128.92,235.71,529.57996,0,4,7,3,42.857143
ec13173f-0245-46c2-93a6-ca12b8b89de7,platinum-1,blue,0,158.63,115.05,195.07999,501.61002,2,1,6,1,16.666666
ec13173f-0245-46c2-93a6-ca12b8b89de7,platinum-1,orange,1,174.34,62.89,171.36,562.64,1,2,5,2,40.0
f56a8e8f-528c-4f77-a835-44cf21d87d14,platinum-1,blue,1,155.61,92.14,141.82,586.57,0,1,6,2,33.333332
f56a8e8f-528c-4f77-a835-44cf21d87d14,platinum-1,orange,0,154.85,187.44,273.89,405.27002,1,0,5,1,20.0
15c0e296-3343-4ffb-bc3d-1df4de7d1eea,platinum-1,blue,0,168.46,58.87,231.87,465.44,3,4,3,1,33.333332
15c0e296-3343-4ffb-bc3d-1df4de7d1eea,platinum-1,orange,1,133.51001,147.61,231.47,496.93,4,3,4,2,50.0
f1a91c65-f002-4649-9cdc-343d04ef086b,platinum-1,blue,1,132.04001,178.1,212.61,590.10004,2,1,5,3,60.0
f1a91c65-f002-4649-9cdc-343d04ef086b,platinum-1,orange,0,140.81,152.12,256.43,496.85004,1,2,4,2,50.0
f6690346-ebba-4c99-ad94-e1b2c93eed28,platinum-1,blue,0,174.98001,43.06,243.82999,447.24,0,1,3,1,33.333332
f6690346-ebba-4c99-ad94-e1b2c93eed28,platinum-1,orange,1,148.53,113.19,200.94,549.99,1,0,3,2,66.666664
cf4f967d-b0a7-469a-a074-a232e3c52bc7,platinum-1,blue,1,168.66,114.17999,301.86,383.85,3,1,11,4,36.363636
cf4f967d-b0a7-469a-a074-a232e3c52bc7,platinum-1,orange,0,140.86,149.32,136.86,638.76,1,3,3,1,33.333332
e6c24d46-723d-4fad-b8b3-5866f27e0317,platinum-1,blue,1,167.37,97.3,179.26,506.13,2,1,10,4,40.0
e6c24d46-723d-4fad-b8b3-5866f27e0317,platinum-1,orange,0,122.88,132.01001,142.13,580.04004,1,2,1,1,100.0
25943062-fcb6-4310-9930-cb9d36e70e62,platinum-1,blue,1,143.16,154.44,210.18001,427.68,1,0,6,3,50.0
25943062-fcb6-4310-9930-cb9d36e70e62,platinum-1,orange,0,142.86,120.05,180.9,494.89,0,1,3,0,0.0
57b4fd1f-ee18-4dfe-9a4b-1042e427082f,platinum-1,blue,1,170.55,51.46,139.73001,346.78,1,2,3,4,133.33333
57b4fd1f-ee18-4dfe-9a4b-1042e427082f,platinum-1,orange,0,158.11,65.05,116.36,385.68,2,1,3,1,33.333332
d9338910-19a3-4b03-b72e-302c0f42c13d,platinum-1,blue,1,174.59,90.06,243.13,551.91,0,0,9,7,77.77778
d9338910-19a3-4b03-b72e-302c0f42c13d,platinum-1,orange,0,152.2,150.54001,208.44,591.33,0,0,3,0,0.0
580d1480-c67e-42ac-a7e4-952cec626ab3,platinum-1,blue,0,164.56,92.38,198.28,469.13,1,4,3,0,0.0
580d1480-c67e-42ac-a7e4-952cec626ab3,platinum-1,orange,1,151.34,224.81999,236.90001,444.33997,4,1,7,1,14.285714
a68034c2-f89e-4ca7-a7a2-8273df9173a0,platinum-1,blue,0,153.36,130.14001,191.47,468.31,1,2,7,1,14.285714
a68034c2-f89e-4ca7-a7a2-8273df9173a0,platinum-1,orange,1,126.5,139.65001,153.1,494.19,2,1,7,3,42.857143
ef7a878e-945c-4de1-ab3f-13735f049a00,platinum-1,blue,0,142.85,123.259995,385.66998,323.19,1,2,6,2,33.333332
ef7a878e-945c-4de1-ab3f-13735f049a00,platinum-1,orange,1,164.58,143.48999,136.45,680.56,2,1,3,3,100.0
37af163f-5012-4608-9027-89c9d2a75fc5,platinum-1,blue,1,137.65999,63.9,144.95999,157.72,0,0,7,4,57.142857
37af163f-5012-4608-9027-89c9d2a75fc5,platinum-1,orange,0,149.43,64.85,34.29,254.95999,0,0,1,0,0.0
4b902053-82af-49d4-9de9-cb9edc46f3b7,platinum-1,blue,1,153.8,89.840004,214.56,517.19,0,1,5,3,60.0
4b902053-82af-49d4-9de9-cb9edc46f3b7,platinum-1,orange,0,158.28,87.66,218.09,455.89,1,0,7,1,14.285714
59bf62d9-aaee-4c5b-b1d4-7913edcfe0b2,platinum-1,blue,0,174.66,51.98,186.86,496.87997,2,5,8,1,12.5
59bf62d9-aaee-4c5b-b1d4-7913edcfe0b2,platinum-1,orange,1,152.8,81.92,276.3,436.09998,5,2,6,2,33.333332
93efb4dc-9ba2-480e-9224-6c1eb3ac4a97,diamond-1,blue,1,173.07999,23.95,172.43,326.57,0,2,3,3,100.0
93efb4dc-9ba2-480e-9224-6c1eb3ac4a97,diamond-1,orange,0,166.98001,85.66999,127.84,310.99,2,0,2,1,50.0
b5b9f1b8-a1d0-444e-a170-d727f60c1ec7,diamond-1,blue,1,182.92,63.65,200.53,512.67,1,4,8,2,25.0
b5b9f1b8-a1d0-444e-a170-d727f60c1ec7,diamond-1,orange,0,156.84999,97.74,246.8,414.40002,4,1,3,1,33.333332
90877642-5d10-4c7f-9db1-4e650dbb9b08,diamond-1,blue,1,149.69,92.81999,230.29001,550.61,2,2,5,3,60.0
90877642-5d10-4c7f-9db1-4e650dbb9b08,diamond-1,orange,0,159.62001,77.68,214.05,568.35004,2,2,4,2,50.0
bde02706-ebda-4ce4-aad5-6dc5bc65c353,diamond-1,blue,0,153.93,72.57,199.66,563.77,4,4,8,1,12.5
bde02706-ebda-4ce4-aad5-6dc5bc65c353,diamond-1,orange,1,157.82,136.37,274.22998,442.11002,4,4,8,2,25.0
73c9bb8b-e5f3-4398-9158-b235673dc660,diamond-1,blue,1,144.69,79.44,267.31,372.79,2,2,10,5,50.0
73c9bb8b-e5f3-4398-9158-b235673dc660,diamond-1,orange,0,156.08,56.24,129.97,572.23,2,2,3,1,33.333332
392efc8e-fd3e-425a-a693-a5f1742544aa,diamond-1,blue,1,162.16,83.12,160.92,503.06,1,3,5,4,80.0
392efc8e-fd3e-425a-a693-a5f1742544aa,diamond-1,orange,0,174.18,76.08,241.20999,519.83,3,1,7,2,28.571428
6002f7ff-4cd1-4838-b05a-f169d6529e68,diamond-1,blue,0,183.04001,12.379999,35.03,124.060005,1,0,2,1,50.0
